Year;Country;Region;Energy type;Energy consumption (KWh);Energy consumption (MWh);Energy consumption (TWh);Sector;;
2019;France;Île-de-France;Electricity;710951378.2;710951;0.7109513782;Services;;
2019;France;Île-de-France;Electricity;99950483.1;99950;0.0999504831;Services;;
2019;France;Île-de-France;Electricity;1000040640;1000041;1.00004064;Services;;
2019;France;Île-de-France;Electricity;719699720.4;719700;0.7196997204;Services;;
2019;France;Île-de-France;Electricity;501816976.9;501817;0.5018169769;Services;;
2019;France;Île-de-France;Electricity;2910248.963;2910;0.002910248963;Services;;
2019;France;Île-de-France;Electricity;91849150.73;91849;0.09184915073;Services;;
2019;France;Île-de-France;Electricity;7710560.184;7711;0.007710560184;Services;;
2019;France;Île-de-France;Electricity;6598358.354;6598;0.006598358354;Services;;
2019;France;Île-de-France;Electricity;10404139.61;10404;0.01040413961;Services;;
2019;France;Île-de-France;Electricity;259927380.1;259927;0.2599273801;Services;;
2019;France;Île-de-France;Electricity;2692242509;2692243;2.692242509;Services;;
2019;France;Île-de-France;Electricity;862282231.8;862282;0.8622822318;Services;;
2019;France;Île-de-France;Electricity;1163153105;1163153;1.163153105;Services;;
2019;France;Île-de-France;Electricity;190207057.4;190207;0.1902070574;Services;;
2019;France;Île-de-France;Electricity;21010575.93;21011;0.02101057593;Services;;
2019;France;Île-de-France;Electricity;88957993.08;88958;0.08895799308;Services;;
2019;France;Île-de-France;Electricity;1375249.262;1375;0.001375249262;Services;;
2019;France;Île-de-France;Electricity;60736389.21;60736;0.06073638921;Services;;
2019;France;Île-de-France;Electricity;22146242540;22146243;22.14624254;Households;;
2019;France;Centre-Val de Loire;Electricity;424706529.4;424707;0.4247065294;Agriculture;;
2019;France;Centre-Val de Loire;Electricity;920487.6316;920;0.0009204876316;Agriculture;;
2019;France;Centre-Val de Loire;Electricity;497581320.4;497581;0.4975813204;Industry;;
2019;France;Centre-Val de Loire;Electricity;2167535.777;2168;0.002167535777;Industry;;
2019;France;Centre-Val de Loire;Electricity;151920.2867;152;0.0001519202867;Industry;;
2019;France;Centre-Val de Loire;Electricity;130386307.9;130386;0.1303863079;Industry;;
2019;France;Centre-Val de Loire;Electricity;217709313.2;217709;0.2177093132;Industry;;
2019;France;Centre-Val de Loire;Electricity;107265876.2;107266;0.1072658762;Industry;;
2019;France;Centre-Val de Loire;Electricity;69412566.94;69413;0.06941256694;Industry;;
2019;France;Centre-Val de Loire;Electricity;24169178.38;24169;0.02416917838;Industry;;
2019;France;Centre-Val de Loire;Electricity;15573480.58;15573;0.01557348058;Industry;;
2019;France;Centre-Val de Loire;Electricity;12647872.55;12648;0.01264787255;Industry;;
2019;France;Centre-Val de Loire;Electricity;23774850.96;23775;0.02377485096;Services;;
2019;France;Centre-Val de Loire;Electricity;54768864.34;54769;0.05476886434;Services;;
2019;France;Centre-Val de Loire;Electricity;201161.3042;201;0.0002011613042;Services;;
2019;France;Centre-Val de Loire;Electricity;48734166.23;48734;0.04873416623;Services;;
2019;France;Centre-Val de Loire;Electricity;296956537.8;296957;0.2969565378;Services;;
2019;France;Centre-Val de Loire;Electricity;85067.76021;85;8.506776021E-5;Services;;
2019;France;Centre-Val de Loire;Electricity;148729810.7;148730;0.1487298107;Services;;
2019;France;Centre-Val de Loire;Electricity;16408281.13;16408;0.01640828113;Services;;
2019;France;Centre-Val de Loire;Electricity;122007229.1;122007;0.1220072291;Services;;
2019;France;Centre-Val de Loire;Electricity;1085113.81;1085;0.00108511381;Services;;
2019;France;Centre-Val de Loire;Electricity;58084255.19;58084;0.05808425519;Services;;
2019;France;Centre-Val de Loire;Electricity;22239002.71;22239;0.02223900271;Services;;
2019;France;Centre-Val de Loire;Electricity;3226564.324;3227;0.003226564324;Services;;
2019;France;Centre-Val de Loire;Electricity;31544067.09;31544;0.03154406709;Services;;
2019;France;Centre-Val de Loire;Electricity;6266532.096;6267;0.006266532096;Services;;
2019;France;Centre-Val de Loire;Electricity;334099.857;334;0.000334099857;Services;;
2019;France;Centre-Val de Loire;Electricity;9779466.978;9779;0.009779466978;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;77971352.23;77971;0.07797135223;Agriculture;;
2019;France;Bourgogne-Franche-Comté;Electricity;6850314.678;6850;0.006850314678;Agriculture;;
2019;France;Bourgogne-Franche-Comté;Electricity;59254396.51;59254;0.05925439651;Industry;;
2019;France;Bourgogne-Franche-Comté;Electricity;13532930.51;13533;0.01353293051;Industry;;
2019;France;Bourgogne-Franche-Comté;Electricity;8046240.636;8046;0.008046240636;Industry;;
2019;France;Bourgogne-Franche-Comté;Electricity;287659685.2;287660;0.2876596852;Industry;;
2019;France;Bourgogne-Franche-Comté;Electricity;42280059.28;42280;0.04228005928;Industry;;
2019;France;Bourgogne-Franche-Comté;Electricity;58285417.32;58285;0.05828541732;Industry;;
2019;France;Bourgogne-Franche-Comté;Electricity;7811023.538;7811;0.007811023538;Industry;;
2019;France;Bourgogne-Franche-Comté;Electricity;169975664.2;169976;0.1699756642;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;760276099.3;760276;0.7602760993;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;2825247.892;2825;0.002825247892;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;10772881.06;10773;0.01077288106;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;3171175.971;3171;0.003171175971;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;8868667.457;8869;0.008868667457;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;4658954.629;4659;0.004658954629;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;5453160.732;5453;0.005453160732;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;182338329;182338;0.182338329;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;12013149.73;12013;0.01201314973;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;428128.0128;428;0.0004281280128;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;120803418.2;120803;0.1208034182;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;4588267.009;4588;0.004588267009;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;4873617.024;4874;0.004873617024;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;27452157.31;27452;0.02745215731;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;1419876.573;1420;0.001419876573;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;48473;48;4.8473E-5;Services;;
2019;France;Normandie;Electricity;129178814.4;129179;0.1291788144;Agriculture;;
2019;France;Normandie;Electricity;1359201.654;1359;0.001359201654;Agriculture;;
2019;France;Normandie;Electricity;1171483352;1171483;1.171483352;Industry;;
2019;France;Normandie;Electricity;80738219.92;80738;0.08073821992;Industry;;
2019;France;Normandie;Electricity;5147330.654;5147;0.005147330654;Industry;;
2019;France;Normandie;Electricity;58798782.72;58799;0.05879878272;Industry;;
2019;France;Normandie;Electricity;41756459.66;41756;0.04175645966;Industry;;
2019;France;Normandie;Electricity;288794528.3;288795;0.2887945283;Industry;;
2019;France;Normandie;Electricity;60415893.4;60416;0.0604158934;Industry;;
2019;France;Normandie;Electricity;229550678.5;229551;0.2295506785;Industry;;
2019;France;Normandie;Electricity;15772417.22;15772;0.01577241722;Industry;;
2019;France;Normandie;Electricity;286898.8333;287;0.0002868988333;Industry;;
2019;France;Normandie;Electricity;31612.69203;32;3.161269203E-5;Industry;;
2019;France;Normandie;Electricity;31878721.3;31879;0.0318787213;Services;;
2019;France;Normandie;Electricity;252341062.7;252341;0.2523410627;Services;;
2019;France;Normandie;Electricity;739220711.2;739221;0.7392207112;Services;;
2019;France;Normandie;Electricity;174504806.9;174505;0.1745048069;Services;;
2019;France;Normandie;Electricity;11349505.32;11350;0.01134950532;Services;;
2019;France;Normandie;Electricity;139541309.8;139541;0.1395413098;Services;;
2019;France;Normandie;Electricity;138188744.1;138189;0.1381887441;Services;;
2019;France;Normandie;Electricity;84102929.64;84103;0.08410292964;Services;;
2019;France;Normandie;Electricity;5589369.563;5589;0.005589369563;Services;;
2019;France;Normandie;Electricity;21585383.57;21585;0.02158538357;Services;;
2019;France;Normandie;Electricity;4989179.186;4989;0.004989179186;Services;;
2019;France;Normandie;Electricity;10538090.95;10538;0.01053809095;Services;;
2019;France;Normandie;Electricity;1086502.935;1087;0.001086502935;Services;;
2019;France;Normandie;Electricity;225101891.4;225102;0.2251018914;Services;;
2019;France;Normandie;Electricity;125603497.6;125603;0.1256034976;Services;;
2019;France;Normandie;Electricity;7518527.023;7519;0.007518527023;Services;;
2019;France;Normandie;Electricity;33972016.42;33972;0.03397201642;Services;;
2019;France;Normandie;Electricity;39626608.1;39627;0.0396266081;Services;;
2019;France;Normandie;Electricity;141814.0233;142;0.0001418140233;Services;;
2019;France;Normandie;Electricity;151875173.3;151875;0.1518751733;Industry;;
2019;France;Hauts-de-France;Electricity;1704767472;1704767;1.704767472;Industry;;
2019;France;Hauts-de-France;Electricity;26734950.29;26735;0.02673495029;Industry;;
2019;France;Hauts-de-France;Electricity;146840260.6;146840;0.1468402606;Industry;;
2019;France;Hauts-de-France;Electricity;610622667.4;610623;0.6106226674;Industry;;
2019;France;Hauts-de-France;Electricity;205085255.9;205085;0.2050852559;Industry;;
2019;France;Hauts-de-France;Electricity;45036866.2;45037;0.0450368662;Industry;;
2019;France;Hauts-de-France;Electricity;63304809.05;63305;0.06330480905;Industry;;
2019;France;Hauts-de-France;Electricity;113430163.1;113430;0.1134301631;Industry;;
2019;France;Hauts-de-France;Electricity;2996359;2996;0.002996359;Industry;;
2019;France;Hauts-de-France;Electricity;513542244.3;513542;0.5135422443;Services;;
2019;France;Hauts-de-France;Electricity;273479107.5;273479;0.2734791075;Services;;
2019;France;Hauts-de-France;Electricity;21208167.42;21208;0.02120816742;Services;;
2019;France;Hauts-de-France;Electricity;176616401;176616;0.176616401;Services;;
2019;France;Hauts-de-France;Electricity;309872101;309872;0.309872101;Services;;
2019;France;Hauts-de-France;Electricity;85701927.93;85702;0.08570192793;Services;;
2019;France;Hauts-de-France;Electricity;3592633.086;3593;0.003592633086;Services;;
2019;France;Hauts-de-France;Electricity;18510694.32;18511;0.01851069432;Services;;
2019;France;Hauts-de-France;Electricity;22544673.3;22545;0.0225446733;Services;;
2019;France;Hauts-de-France;Electricity;21758054.04;21758;0.02175805404;Services;;
2019;France;Hauts-de-France;Electricity;263252784.4;263253;0.2632527844;Agriculture;;
2019;France;Hauts-de-France;Electricity;11917892450;11917892;11.91789245;Households;;
2019;France;Grand Est;Electricity;932917.4214;933;0.0009329174214;Agriculture;;
2019;France;Grand Est;Electricity;1200375344;1200375;1.200375344;Industry;;
2019;France;Grand Est;Electricity;146082597.5;146083;0.1460825975;Industry;;
2019;France;Grand Est;Electricity;25580254.57;25580;0.02558025457;Industry;;
2019;France;Grand Est;Electricity;211307830.3;211308;0.2113078303;Industry;;
2019;France;Grand Est;Electricity;333285147.2;333285;0.3332851472;Industry;;
2019;France;Grand Est;Electricity;445460654;445461;0.445460654;Industry;;
2019;France;Grand Est;Electricity;460059534;460060;0.460059534;Industry;;
2019;France;Grand Est;Electricity;138394553.3;138395;0.1383945533;Industry;;
2019;France;Grand Est;Electricity;174963225.3;174963;0.1749632253;Industry;;
2019;France;Grand Est;Electricity;21073828.02;21074;0.02107382802;Industry;;
2019;France;Grand Est;Electricity;78619.72432;79;7.861972432E-5;Industry;;
2019;France;Grand Est;Electricity;27448707.33;27449;0.02744870733;Services;;
2019;France;Grand Est;Electricity;216399626.5;216400;0.2163996265;Services;;
2019;France;Grand Est;Electricity;156176448.3;156176;0.1561764483;Services;;
2019;France;Grand Est;Electricity;179412694.4;179413;0.1794126944;Services;;
2019;France;Grand Est;Electricity;240643146.5;240643;0.2406431465;Services;;
2019;France;Grand Est;Electricity;1184891.232;1185;0.001184891232;Services;;
2019;France;Grand Est;Electricity;14354369.05;14354;0.01435436905;Services;;
2019;France;Grand Est;Electricity;11682093.25;11682;0.01168209325;Services;;
2019;France;Grand Est;Electricity;5888702.192;5889;0.005888702192;Services;;
2019;France;Grand Est;Electricity;92725841.85;92726;0.09272584185;Services;;
2019;France;Grand Est;Electricity;1158909.486;1159;0.001158909486;Services;;
2019;France;Grand Est;Electricity;1287005.837;1287;0.001287005837;Services;;
2019;France;Grand Est;Electricity;256395844.5;256396;0.2563958445;Services;;
2019;France;Grand Est;Electricity;359074447.8;359074;0.3590744478;Services;;
2019;France;Grand Est;Electricity;154730862.1;154731;0.1547308621;Services;;
2019;France;Grand Est;Electricity;1741197734;1741198;1.741197734;Services;;
2019;France;Pays de la Loire;Electricity;425563347.5;425563;0.4255633475;Agriculture;;
2019;France;Pays de la Loire;Electricity;9583541.882;9584;0.009583541882;Agriculture;;
2019;France;Pays de la Loire;Electricity;2030182737;2030183;2.030182737;Industry;;
2019;France;Pays de la Loire;Electricity;63479246.08;63479;0.06347924608;Industry;;
2019;France;Pays de la Loire;Electricity;109597050.1;109597;0.1095970501;Industry;;
2019;France;Pays de la Loire;Electricity;7475310.248;7475;0.007475310248;Industry;;
2019;France;Pays de la Loire;Electricity;31961661.21;31962;0.03196166121;Industry;;
2019;France;Pays de la Loire;Electricity;61792757.6;61793;0.0617927576;Industry;;
2019;France;Pays de la Loire;Electricity;129635017.5;129635;0.1296350175;Industry;;
2019;France;Pays de la Loire;Electricity;72411584.81;72412;0.07241158481;Industry;;
2019;France;Pays de la Loire;Electricity;204876921.7;204877;0.2048769217;Industry;;
2019;France;Pays de la Loire;Electricity;143727505.8;143728;0.1437275058;Services;;
2019;France;Pays de la Loire;Electricity;79002006.76;79002;0.07900200676;Services;;
2019;France;Pays de la Loire;Electricity;382049527.7;382050;0.3820495277;Services;;
2019;France;Pays de la Loire;Electricity;455862.8192;456;0.0004558628192;Services;;
2019;France;Pays de la Loire;Electricity;174572679.9;174573;0.1745726799;Services;;
2019;France;Pays de la Loire;Electricity;8797033.234;8797;0.008797033234;Services;;
2019;France;Pays de la Loire;Electricity;54611157.19;54611;0.05461115719;Services;;
2019;France;Pays de la Loire;Electricity;108903331.7;108903;0.1089033317;Services;;
2019;France;Pays de la Loire;Electricity;5286383.629;5286;0.005286383629;Services;;
2019;France;Pays de la Loire;Electricity;179517171.7;179517;0.1795171717;Services;;
2019;France;Pays de la Loire;Electricity;3397842.259;3398;0.003397842259;Services;;
2019;France;Pays de la Loire;Electricity;1339192.024;1339;0.001339192024;Services;;
2019;France;Pays de la Loire;Electricity;54836587.65;54837;0.05483658765;Services;;
2019;France;Pays de la Loire;Electricity;3665440.093;3665;0.003665440093;Services;;
2019;France;Bretagne;Electricity;419976.9759;420;0.0004199769759;Agriculture;;
2019;France;Bretagne;Electricity;2527263944;2527264;2.527263944;Industry;;
2019;France;Bretagne;Electricity;141223318.8;141223;0.1412233188;Industry;;
2019;France;Bretagne;Electricity;253089376.7;253089;0.2530893767;Industry;;
2019;France;Bretagne;Electricity;159516439.9;159516;0.1595164399;Industry;;
2019;France;Bretagne;Electricity;70197850.52;70198;0.07019785052;Industry;;
2019;France;Bretagne;Electricity;29348227.79;29348;0.02934822779;Industry;;
2019;France;Bretagne;Electricity;12160760.17;12161;0.01216076017;Industry;;
2019;France;Bretagne;Electricity;7438891.579;7439;0.007438891579;Services;;
2019;France;Bretagne;Electricity;497507.7323;498;0.0004975077323;Services;;
2019;France;Bretagne;Electricity;1247475.695;1247;0.001247475695;Services;;
2019;France;Bretagne;Electricity;152951482.6;152951;0.1529514826;Services;;
2019;France;Bretagne;Electricity;12842224.72;12842;0.01284222472;Services;;
2019;France;Bretagne;Electricity;206836852.4;206837;0.2068368524;Services;;
2019;France;Bretagne;Electricity;14550426.44;14550;0.01455042644;Services;;
2019;France;Bretagne;Electricity;4121460.594;4121;0.004121460594;Services;;
2019;France;Bretagne;Electricity;6020886.338;6021;0.006020886338;Services;;
2019;France;Bretagne;Electricity;135625793.7;135626;0.1356257937;Services;;
2019;France;Bretagne;Electricity;27868547.1;27869;0.0278685471;Services;;
2019;France;Bretagne;Electricity;557741403.5;557741;0.5577414035;Services;;
2019;France;Bretagne;Electricity;200615596.6;200616;0.2006155966;Services;;
2019;France;Bretagne;Electricity;111863524.5;111864;0.1118635245;Services;;
2019;France;Bretagne;Electricity;36820.24565;37;3.682024565E-5;Services;;
2019;France;Bretagne;Electricity;154808918.6;154809;0.1548089186;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;41125914.81;41126;0.04112591481;Agriculture;;
2019;France;Nouvelle-Aquitaine;Electricity;1165769001;1165769;1.165769001;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;145851852.5;145852;0.1458518525;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;22990727.92;22991;0.02299072792;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;135140823.6;135141;0.1351408236;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;68998690.03;68999;0.06899869003;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;157907558.1;157908;0.1579075581;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;35338373.14;35338;0.03533837314;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;98227387.75;98227;0.09822738775;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;57049097.83;57049;0.05704909783;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;105045365.9;105045;0.1050453659;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;587163.6224;587;0.0005871636224;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;64756706.9;64757;0.0647567069;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;1459565849;1459566;1.459565849;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;809761.1681;810;0.0008097611681;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;11384125.51;11384;0.01138412551;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;22873854.62;22874;0.02287385462;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;6075988.189;6076;0.006075988189;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;42090858.47;42091;0.04209085847;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;7332724.798;7333;0.007332724798;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;126636032.5;126636;0.1266360325;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;1153223.663;1153;0.001153223663;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;28749436.35;28749;0.02874943635;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;131420956.3;131421;0.1314209563;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;551791280.8;551791;0.5517912808;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;240497187.6;240497;0.2404971876;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;11233442.67;11233;0.01123344267;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;17005213.48;17005;0.01700521348;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;67800413.42;67800;0.06780041342;Services;;
2019;France;Occitanie;Electricity;240138307.5;240138;0.2401383075;Agriculture;;
2019;France;Occitanie;Electricity;926343290.7;926343;0.9263432907;Industry;;
2019;France;Occitanie;Electricity;111114939;111115;0.111114939;Industry;;
2019;France;Occitanie;Electricity;149024799.8;149025;0.1490247998;Industry;;
2019;France;Occitanie;Electricity;258905578.6;258906;0.2589055786;Industry;;
2019;France;Occitanie;Electricity;38732305.77;38732;0.03873230577;Industry;;
2019;France;Occitanie;Electricity;75482357.85;75482;0.07548235785;Industry;;
2019;France;Occitanie;Electricity;229853475.3;229853;0.2298534753;Industry;;
2019;France;Occitanie;Electricity;5352292.551;5352;0.005352292551;Industry;;
2019;France;Occitanie;Electricity;554001645.1;554002;0.5540016451;Services;;
2019;France;Occitanie;Electricity;1425417856;1425418;1.425417856;Services;;
2019;France;Occitanie;Electricity;11867217.42;11867;0.01186721742;Services;;
2019;France;Occitanie;Electricity;309954401;309954;0.309954401;Services;;
2019;France;Occitanie;Electricity;22996227.19;22996;0.02299622719;Services;;
2019;France;Occitanie;Electricity;24710349.71;24710;0.02471034971;Services;;
2019;France;Occitanie;Electricity;3611239.606;3611;0.003611239606;Services;;
2019;France;Occitanie;Electricity;105296504.4;105297;0.1052965044;Services;;
2019;France;Occitanie;Electricity;17388396.52;17388;0.01738839652;Services;;
2019;France;Occitanie;Electricity;100763823.1;100764;0.1007638231;Services;;
2019;France;Occitanie;Electricity;329190298.2;329190;0.3291902982;Services;;
2019;France;Occitanie;Electricity;65414430.79;65414;0.06541443079;Services;;
2019;France;Occitanie;Electricity;3778809.645;3779;0.003778809645;Services;;
2019;France;Occitanie;Electricity;6277139.763;6277;0.006277139763;Services;;
2019;France;Occitanie;Electricity;821514.1091;822;0.0008215141091;Services;;
2019;France;Occitanie;Electricity;1438715.784;1439;0.001438715784;Services;;
2019;France;Occitanie;Electricity;2602038.906;2602;0.002602038906;Services;;
2019;France;Occitanie;Electricity;1054795303;1054795;1.054795303;Services;;
2019;France;Occitanie;Electricity;247949869.5;247950;0.2479498695;Services;;
2019;France;Occitanie;Electricity;11923603.98;11924;0.01192360398;Services;;
2019;France;Occitanie;Electricity;1730620.013;1731;0.001730620013;Services;;
2019;France;Occitanie;Electricity;229220698.5;229221;0.2292206985;Industry;;
2019;France;Occitanie;Electricity;2912426585;2912427;2.912426585;Services;;
2019;France;Occitanie;Electricity;15751779800;15751780;15.7517798;Households;;
2019;France;Auvergne-Rhône-Alpes;Electricity;10378688.69;10379;0.01037868869;Agriculture;;
2019;France;Auvergne-Rhône-Alpes;Electricity;269464306.6;269464;0.2694643066;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;332897362.4;332897;0.3328973624;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;282891592;282892;0.282891592;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;102451339.3;102451;0.1024513393;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;272637353.5;272637;0.2726373535;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;204455876;204456;0.204455876;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;78080867.7;78081;0.0780808677;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;156968959.4;156969;0.1569689594;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;1444942.153;1445;0.001444942153;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;184606030.2;184606;0.1846060302;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;663554448.9;663554;0.6635544489;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;661555665.3;661556;0.6615556653;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;462525660.8;462526;0.4625256608;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;39320747.92;39321;0.03932074792;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;8848333.884;8848;0.008848333884;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;16373385.03;16373;0.01637338503;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;1112037396;1112037;1.112037396;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;15222375.33;15222;0.01522237533;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;26336656.83;26337;0.02633665683;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;12987849.25;12988;0.01298784925;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;1338547007;1338547;1.338547007;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;477795488;477795;0.477795488;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;271495350.5;271495;0.2714953505;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;115871709;115872;0.115871709;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;115084980.1;115085;0.1150849801;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;525691.6033;526;0.0005256916033;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;193376.8136;193;0.0001933768136;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;374083059.6;374083;0.3740830596;Agriculture;;
2019;France;Auvergne-Rhône-Alpes;Electricity;387688240.1;387688;0.3876882401;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;3956606294;3956606;3.956606294;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;642092.587;642;0.000642092587;Agriculture;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;41652253.84;41652;0.04165225384;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;97474898.35;97475;0.09747489835;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;138631312.3;138631;0.1386313123;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;109242140.4;109242;0.1092421404;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;83243459.68;83243;0.08324345968;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;2330912.064;2331;0.002330912064;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;117190660.8;117191;0.1171906608;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;55655390.11;55655;0.05565539011;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;54824451.19;54824;0.05482445119;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;69044961.88;69045;0.06904496188;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;31161199.54;31161;0.03116119954;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;329028477.8;329028;0.3290284778;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;26652067.71;26652;0.02665206771;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;83104506.08;83105;0.08310450608;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;727828.4286;728;0.0007278284286;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;1831177.829;1831;0.001831177829;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;298077063.1;298077;0.2980770631;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;44436244.17;44436;0.04443624417;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;14656231460;14656231;14.65623146;Households;;
2019;France;Auvergne-Rhône-Alpes;Electricity;50671000;50671;0.050671;Services;;
2019;France;Occitanie;Electricity;315000;315;0.000315;Agriculture;;
2019;France;Occitanie;Electricity;10200000;10200;0.0102;Households;;
2019;France;Grand Est;Electricity;662065;662;0.000662065;Services;;
2019;France;Grand Est;Electricity;21471574;21472;0.021471574;Households;;
2019;France;Grand Est;Electricity;3675748;3676;0.003675748;Households;;
2019;France;Grand Est;Electricity;1125783;1126;0.001125783;Industry;;
2019;France;Grand Est;Electricity;8848148;8848;0.008848148;Households;;
2019;France;Grand Est;Electricity;5733268;5733;0.005733268;Households;;
2019;France;Grand Est;Electricity;16011587;16012;0.016011587;Services;;
2019;France;Grand Est;Electricity;25147400;25147;0.0251474;Households;;
2019;France;Grand Est;Electricity;30347000;30347;0.030347;Services;;
2019;France;Grand Est;Electricity;1809000;1809;0.001809;Industry;;
2019;France;Grand Est;Electricity;5715000;5715;0.005715;Services;;
2019;France;Centre-Val de Loire;Electricity;41260146;41260;0.041260146;Services;;
2019;France;Centre-Val de Loire;Electricity;73163186;73163;0.073163186;Households;;
2019;France;Pays de la Loire;Electricity;696296;696;0.000696296;Households;;
2019;France;Nouvelle-Aquitaine;Electricity;491406576;491407;0.491406576;Industry;;
2019;France;Occitanie;Electricity;16200000;16200;0.0162;Households;;
2019;France;Auvergne-Rhône-Alpes;Electricity;504000;504;0.000504;Agriculture;;
2019;France;Auvergne-Rhône-Alpes;Electricity;215163000;215163;0.215163;Industry;;
